Equipo,Fecha,hora,es_local,resultado_final,xpts_avg5,ppda_avg5,corners_avg5,faltas_avg5,amarillas_avg5,rojas_avg5,diff_xg_avg5,diff_tiros_puerta_avg5,diff_tiros_avg5,diff_pases_area_avg5,diff_xpts_avg5,diff_corners_avg5,diff_faltas_avg5,diff_amarillas_avg5,diff_ratio_presion_avg5,diff_dominio_ofensivo_avg5,diff_agresividad_ofensiva_avg5,diff_disciplina_avg5,xpts_ewma5,ppda_ewma5,corners_ewma5,faltas_ewma5,amarillas_ewma5,rojas_ewma5,diff_xg_ewma5,diff_tiros_puerta_ewma5,diff_tiros_ewma5,diff_pases_area_ewma5,diff_xpts_ewma5,diff_corners_ewma5,diff_faltas_ewma5,diff_amarillas_ewma5,diff_ratio_presion_ewma5,diff_dominio_ofensivo_ewma5,diff_agresividad_ofensiva_ewma5,diff_disciplina_ewma5,club_id,game_id,xi_market_value,xi_average_age,xi_average_height,xi_total_caps,formation,manager_name,ocupacion_estadio
Real Madrid,2020-07-13,20:00:00,0,A,2.4251,8.360314685314686,4.2,11.6,2.6,0.0,1.4602385999999998,2.2,3.6,5.2,2.01798,1.4,-4.8,0.2,4.475045360152777,10.2602386,5.0,-0.2,2.406673457613188,9.588594548404323,3.694212225211549,9.72792260107116,1.9442835841802413,0.000110846108412,1.461358733790545,2.9844879405410905,4.37970482704246,6.161127733166717,1.9795047260298928,0.9058705140750504,-6.321235917119782,-0.4961011464991783,3.367344975119409,12.002191293999722,5.28557534111751,0.5544071177482894,418,3210126,448500000.0,29.072739717503577,182.8181818181818,748.0,4-3-2-1,zinédine zidane,0.0
Real Madrid,2020-07-16,19:00:00,1,H,2.20624,8.398776223776224,3.8,11.6,2.2,0.0,1.2237194,2.0,2.6,3.4,1.59786,1.0,-6.0,-0.4,4.160998537410302,7.223719400000002,3.6,0.4,1.917515638408792,9.059063032269547,3.462808150141033,12.48528173404744,1.962855722786828,7.389740560800567e-05,0.8401388225270301,2.3229919603607274,2.2531365513616404,3.774085155444479,1.066769817353262,0.2705803427167004,-4.214157278079855,-0.3307340976661189,3.9884863936693495,6.867360529333149,2.5237168940783405,0.3696047451655263,418,3210140,479500000.0,28.97343040258852,182.0,674.0,4-3-3 ATTACKING,zinédine zidane,0.0
Real Madrid,2020-07-19,19:00:00,0,D,2.07952,9.207776223776223,3.6,11.8,2.6,0.0,1.0531174,2.4,2.2,4.6,1.37466,0.4,-4.8,-0.2,3.0609216143333784,7.853117400000002,2.6,0.2,1.8859437589391947,10.0127086881797,3.641872100094022,12.65685448936496,2.3085704818578856,4.926493707200378e-05,0.7458058816846868,2.548661306907152,2.835424367574427,4.849390103629652,1.031279878235508,0.8470535618111337,-2.80943818538657,0.1128439348892539,3.147196057318028,8.430620352888766,3.682477929385561,-0.086930169889649,418,3208629,378500000.0,26.735859622923275,182.1818181818182,437.0,4-3-3 ATTACKING,zinédine zidane,0.0
Real Madrid,2020-09-20,19:00:00,0,D,1.82546,10.364995475113124,2.8,11.0,1.8,0.0,0.7529914,1.6,1.0,5.0,0.89592,-0.4,-3.0,-0.8,3.3838733031674204,6.752991400000001,0.6,0.8,1.6895625059594632,10.028080301923724,3.094581400062681,12.10456965957664,1.8723803212385903,3.284329138133586e-05,0.4653172544564579,0.6991075379381013,-0.7763837549503816,4.566260069086435,0.652619918823672,-0.4352976254592441,-1.2062921235910475,-0.9247707100738308,3.886215169433738,4.255193568592511,-1.211681380409626,0.9420465534069006,418,3431921,445500000.0,27.66996453238753,181.45454545454547,704.0,4-2-3-1,zinédine zidane,0.0
Real Madrid,2020-09-26,19:00:00,0,A,1.51656,9.90345701357466,4.6,11.8,1.6,0.0,0.2311077999999999,1.6,2.4,4.8,0.34482,1.8,-3.0,-0.6,3.993687626774848,7.431107800000002,4.2,0.6,1.5839750039729754,9.018720201282482,5.729720933375122,12.069713106384429,1.9149202141590609,2.1895527587557243e-05,0.3271948363043053,1.4660716919587342,2.815744163366412,4.044173379390957,0.472179945882448,3.043134916360504,-2.4708614157273647,-0.6165138067158872,4.671269883070768,7.187112379061675,5.858879079726916,0.6280310356046005,418,3431927,493500000.0,27.555970381432395,183.9090909090909,631.0,4-3-1-2,zinédine zidane,0.0
Real Madrid,2020-09-30,19:30:00,1,H,1.6314,9.445764705882352,4.6,12.8,2.0,0.0,0.5120938,0.6,0.0,3.0,0.5480400000000001,0.6,-0.4,-1.0,4.746567100242556,3.512093800000001,0.6,1.4,1.9644500026486504,9.429146800854989,4.819813955583415,11.37980873758962,1.943280142772707,1.459701839170483e-05,1.0349098908695369,0.6440477946391563,0.5438294422442749,3.3627822529273046,1.1587866305882986,0.3620899442403362,-1.31390761048491,-1.4110092044772582,4.92478598265324,4.941521586041117,0.9059193864846108,2.0853540237364,418,3431940,404500000.0,28.85097380374588,182.45454545454547,740.0,4-3-1-2,zinédine zidane,0.0
Real Madrid,2020-10-04,14:00:00,0,A,1.99484,10.088621848739496,4.8,11.4,2.0,0.0,1.0137146,0.4,1.2,4.6,1.21902,0.2,0.4,-0.8,5.004924532284199,6.813714600000002,1.4,1.2,2.2284333350991004,10.024193105331898,4.546542637055611,11.253205825059748,1.962186761848472,9.731345594469888e-06,1.3918742605796912,0.4293651964261042,1.6958862948295166,4.575188168618203,1.6379244203921992,-0.7586067038397758,0.457394926343393,-0.6073394696515055,5.457376118761308,7.6629487240274115,0.9372795909897408,1.0569026824909336,418,3441592,437500000.0,28.182689316159543,183.3636363636364,770.0,4-3-3 ATTACKING,zinédine zidane,0.0
Real Madrid,2020-10-17,16:30:00,1,A,2.11014,9.26825821237586,5.2,10.4,1.6,0.0,1.1622488,-0.4,0.8,4.6,1.4232600000000002,0.2,-0.8,-1.2,5.186826630186298,6.562248800000002,1.0,1.6,2.285388890066068,9.288856009615206,5.031028424703741,10.168803883373164,1.6414578412323144,6.487563729646593e-06,1.3611865070531275,-0.0470898690492637,1.797257529886345,5.383458779078802,1.7524496135947998,0.160928864106816,-1.6950700491044046,-0.7382263131010037,4.429626037216164,8.541902816018276,1.9581863939931603,1.0379351216606223,418,3450968,356000000.0,30.03795656773069,181.27272727272728,615.0,4-3-3 ATTACKING,zinédine zidane,0.0
Real Madrid,2020-10-24,14:00:00,0,A,2.0305,8.556493506493506,5.6,9.6,1.8,0.0,1.0549608,-0.4,2.4,5.4,1.25496,-0.6,-0.8,-0.2,7.528261665738981,8.854960800000002,1.8,0.6,1.823125926710712,8.359237339743471,4.687352283135827,9.112535922248778,1.7609718941548764,4.325042486431063e-06,0.6967576713687518,-1.0313932460328423,1.198171686590897,6.255639186052536,0.8528997423965334,-2.226047423928789,-0.4633800327362699,0.1745157912659974,8.643560215286968,8.150568544012184,-1.0278757373378926,0.0252900811070817,418,3450971,509000000.0,27.84468919171178,184.3636363636364,575.0,4-3-3 ATTACKING,zinédine zidane,0.0
Real Madrid,2020-10-31,13:00:00,1,H,2.23986,9.856493506493509,4.8,9.8,1.8,0.0,1.3717648,0.0,1.4,5.4,1.63062,-2.6,0.6,-0.4,5.929985803670014,8.171764800000002,-1.2,0.8,2.021950617807141,10.072824893162316,5.4582348554238855,10.408357281499184,1.8406479294365845,2.883361657620709e-06,1.0094951142458346,0.979071169311438,2.4654477910605976,5.170426124035024,1.2317998282643554,-1.484031615952526,0.3577466448424866,-0.216989472489335,5.179040143524646,8.645369029341458,0.9814161751080712,0.3501933874047211,418,3450987,421000000.0,29.20216539107709,181.63636363636363,639.0,4-3-3 ATTACKING,zinédine zidane,0.0
