Equipo,Fecha,hora,es_local,resultado_final,xpts_avg5,ppda_avg5,corners_avg5,faltas_avg5,amarillas_avg5,rojas_avg5,diff_xg_avg5,diff_tiros_puerta_avg5,diff_tiros_avg5,diff_pases_area_avg5,diff_xpts_avg5,diff_corners_avg5,diff_faltas_avg5,diff_amarillas_avg5,diff_ratio_presion_avg5,diff_dominio_ofensivo_avg5,diff_agresividad_ofensiva_avg5,diff_disciplina_avg5,xpts_ewma5,ppda_ewma5,corners_ewma5,faltas_ewma5,amarillas_ewma5,rojas_ewma5,diff_xg_ewma5,diff_tiros_puerta_ewma5,diff_tiros_ewma5,diff_pases_area_ewma5,diff_xpts_ewma5,diff_corners_ewma5,diff_faltas_ewma5,diff_amarillas_ewma5,diff_ratio_presion_ewma5,diff_dominio_ofensivo_ewma5,diff_agresividad_ofensiva_ewma5,diff_disciplina_ewma5
Barcelona,2021-05-16,16:30:00,1,A,2.27652,8.819241793130585,3.8,10.2,1.8,0.0,1.5165302,1.2,4.4,10.2,1.73544,-1.0,-7.4,-0.8,7.107433630038528,16.1165302,3.4,1.2,2.1803230062358168,9.579659053214181,4.458602719782281,9.222921793639259,1.9928061194838462,3.890190903023223e-07,1.3305102653335947,1.1327568872343776,3.4442263892964964,7.543887251018574,1.556599472221796,-0.8499985866660552,-7.392592302487657,-0.39471130003132177,7.038792502473709,12.318623905648668,2.5942278026304413,0.6244039502090469
Barcelona,2021-05-22,16:00:00,0,A,2.224,9.850011023899816,5.0,10.0,1.8,0.2,1.3290790000000001,1.0,6.6,12.0,1.6495800000000003,1.2,-7.2,-0.8,5.980368102973,19.929078999999994,7.8,0.4,2.277015337490545,11.386439368809455,5.305735146521521,9.14861452909284,2.328537412989231,0.3333335926793935,1.3798031768890633,0.7551712581562519,7.629484259530997,10.362591500679049,1.7429329814811976,1.4333342755559633,-6.595061534991771,0.07019246664578543,3.8036394460935847,19.371878937099112,9.062818535086961,-0.5837306998606353
Barcelona,2021-08-15,18:00:00,1,H,1.9290800000000001,10.586915785804578,4.4,11.0,2.4,0.2,0.970976,0.6,2.6,6.8,1.0464600000000004,-0.4,-4.0,0.6,6.104680732372588,10.370975999999995,2.2,-1.0,1.6459102249936965,9.860800849047575,4.537156764347681,11.09907635272856,2.5523582753261542,0.22222239511959568,0.5315051179260423,0.5034475054375013,1.752989506353999,5.908394333786033,0.4901553209874653,-0.04444381629602434,-3.063374356661182,1.046794977763857,6.425918360887787,8.192888958066074,1.7085456900579752,-1.3891537999070902
Barcelona,2021-08-21,20:00:00,0,D,1.9227800000000002,10.045300878972279,5.2,10.4,2.6,0.2,0.9693776,1.0,2.0,4.2,1.0348200000000003,0.2,-5.8,0.4,4.317724210633457,7.169377599999995,2.2,-0.8,2.0365401499957976,8.85958151841267,4.691437842898454,11.06605090181904,2.3682388502174363,0.1481482634130638,1.2085127452840283,2.0022983369583343,1.8353263375693327,5.272262889190689,1.2251702139916436,0.6370374558026504,-4.375582904440789,0.031196651842571477,5.998231288210906,8.31610197204405,2.4723637933719838,-0.25943586660472695
Barcelona,2021-08-29,15:00:00,1,H,1.86612,9.615032679738562,4.6,9.8,2.4,0.4,0.8856252000000001,0.0,0.4,3.2,0.9056400000000002,-1.6,-4.2,0.6,5.268268907563025,4.485625199999997,-1.2,-1.4,1.7563600999971987,7.924906197460299,3.794291895265636,10.710700601212693,2.2454925668116243,0.43209884227537587,0.7221651635226856,0.0015322246388898009,-1.1097824416204445,2.1815085927937927,0.7064801426610958,-3.2419750294648995,-4.583721936293859,0.354131101228381,6.385064245050657,1.7938913146960336,-4.351757471085344,-1.1729572444031513
Barcelona,2021-09-20,19:00:00,1,D,1.7948,8.038562091503268,4.0,12.2,2.6,0.4,0.6786402,0.2,0.0,2.8,0.7984800000000003,-1.0,-3.8,1.0,5.273938462206588,3.4786401999999965,-1.0,-1.8,1.8729400666647993,7.106800210071572,3.529527930177091,12.473800400808463,2.496995044541083,0.28806589485025064,0.7374117756817904,0.0010214830925932008,-1.0731882944136297,1.787672395195862,0.980286761774064,-1.8279833529765999,-5.055814624195906,0.9027540674855873,5.9448079919124766,1.4518958764640228,-2.9011716473902296,-1.4486381629354343
Barcelona,2021-09-23,20:00:00,0,D,1.7798000000000003,5.6865620915032675,5.0,13.4,2.6,0.2,0.6368888000000001,1.0,-0.8,1.6,0.7723800000000003,-0.6,-3.8,0.2,7.500012536280662,1.4368887999999962,-1.4,-0.6,2.047093377776533,5.817866806714382,6.3530186201180605,13.315866933872309,2.6646633630273886,0.1920439299001671,0.9148185171211937,1.3340143220617287,3.2845411370575803,4.525114930130575,1.3152245078493763,1.4480110980155998,-5.037209749463938,-0.39816395500960844,6.784439895842886,8.724474584309348,4.73255223507318,0.03424122470971036
Barcelona,2021-09-26,14:15:00,1,H,1.7988199999999999,5.846879551820729,5.4,12.0,2.8,0.4,0.6621362000000002,0.8,-0.2,2.6,0.8165400000000004,0.2,-6.2,-0.2,6.959484549647411,3.0621361999999963,0.0,-0.6,1.5243289185176887,6.4156149081799585,5.9020124134120415,11.543911289248207,3.1097755753515925,0.46136261993344474,0.2635943447474625,0.5560095480411527,-0.14363924196161237,3.6834099534203832,0.278616338566251,1.2986740653437332,-6.024806499642626,0.06789069666026099,7.5122386829985714,3.803365056206233,1.15503482338212,-0.9771725168601931
Barcelona,2021-10-02,19:00:00,0,H,1.78888,6.039087344028521,6.6,12.0,2.6,0.4,0.6297488,1.8,2.2,1.8,0.8007000000000002,1.8,-5.8,-0.2,6.998526757439619,4.629748799999996,4.0,-0.6,1.9389192790117926,6.883137211513912,7.601341608941361,11.362607526165473,2.4065170502343953,0.3075750799556299,0.975926563164975,3.704006365360768,4.570907172025591,2.4556066356135893,1.057744225710834,4.199116043562489,-5.683204333095084,-0.6214062022264927,6.787515182605109,8.002440370804155,8.77002321558808,0.015218322093204506
Barcelona,2021-10-17,19:00:00,1,H,1.7094200000000002,7.877976232917409,7.4,12.0,2.4,0.2,0.5545228,2.4,4.2,2.8,0.6431400000000002,4.8,-5.4,-0.6,8.173923582836444,7.5545227999999955,9.0,0.2,1.558846186007862,9.672091474342608,7.067561072627575,10.908405017443648,1.9376780334895969,0.20505005330375328,0.4417310421099834,2.1360042435738453,4.047271448017061,1.970404423742393,0.33226281714055605,4.1327440290416595,-4.788802888730056,-0.7476041348176619,8.870248216974835,6.459406913869437,8.18001547705872,0.34347888139546967
Barcelona,2021-10-24,14:15:00,1,A,1.8419600000000003,9.208858585858586,8.6,12.0,2.2,0.2,0.8009992,2.8,5.0,4.8,0.8616600000000002,5.8,-3.6,-1.2,7.143471893116629,10.600999199999995,10.8,0.8,1.9621641240052414,10.48972764956174,7.711707381751717,12.605603344962432,1.958452022326398,0.13670003553583554,0.9612496947399889,2.090669495715897,3.6981809653447075,4.980269615828262,1.0950085447603708,4.755162686027774,-2.192535259153371,-0.8317360898784413,5.8841778236622355,9.639700275912958,8.453343651372482,0.5623192542636465
Barcelona,2021-10-27,17:00:00,0,H,1.6404000000000003,9.955980537078098,7.6,12.4,1.8,0.2,0.5553908,1.4,3.0,3.4,0.4764000000000001,4.8,-1.8,-0.6,8.055609201156376,6.955390799999996,7.8,0.2,1.7706427493368277,9.318355018407015,7.474471587834478,14.070402229974956,1.6389680148842654,0.09113335702389037,0.6546964631599926,0.39377966381059815,3.1321206435631384,4.320179743885508,0.749605696506914,4.17010845735185,-0.12835683943558096,-0.5544907265856276,8.26424863040897,8.106996850608638,7.302229100914989,0.37487950284243104
Barcelona,2021-10-30,19:00:00,1,D,2.0823,9.375424981522542,8.0,13.2,1.4,0.0,1.1773672,1.2,5.0,3.8,1.33122,5.4,-1.2,-0.8,7.520375283027721,9.977367199999996,10.4,0.8,2.0765284995578854,7.781681123382455,7.3163143918896525,13.380268153316639,1.7593120099228439,0.060755571349260254,1.1268069754399952,-0.4041468907929345,3.0880804290420927,4.213453162590339,1.3262371310046093,4.113405638234567,-1.752237892957054,-0.36966048439041843,7.606721309161536,8.428340567072425,7.20148606727666,0.24991966856162073
Barcelona,2021-11-06,15:15:00,0,D,1.9645199999999998,9.02428861788618,7.6,13.2,1.2,0.0,0.8893374000000002,-0.2,4.8,5.4,1.13196,5.2,-0.2,-0.8,12.349352555754995,11.089337399999996,10.0,0.8,2.1107523330385902,7.208620748921637,7.877542927926435,12.586845435544426,1.172874673281896,0.040503714232840174,1.0713519836266636,0.7305687394713769,6.392053619361395,5.475635441726893,1.4240580873364062,5.7422704254897114,-1.1681585953047027,-0.9131069895936123,14.89879905459254,12.939041044714951,12.134324044851107,0.8332797790410804
Barcelona,2021-11-20,20:00:00,1,H,1.9805,7.974288617886179,6.6,14.8,2.2,0.0,0.8883834,0.4,2.6,6.0,1.1566800000000002,4.0,0.4,0.0,9.108876365278805,9.488383399999998,6.6,0.0,1.7000348886923935,8.139080499281093,5.585028618617624,14.391230290362952,2.7819164488545973,0.027002476155226787,0.5037579890844425,1.153712492980918,1.5947024129075973,4.983756961151262,0.617672058224271,3.1615136169931417,-0.7787723968698018,0.3912620069375917,8.876977147506139,7.082217363143304,4.756216029900739,-0.4444801473059463
Barcelona,2021-11-27,20:00:00,0,A,1.71402,6.800901521111984,5.6,15.0,2.6,0.0,0.508268,0.8,2.8,6.2,0.6669,2.8,1.4,0.6,11.264329738856116,9.508267999999997,5.6,-0.6,1.6121565924615957,7.5120751715637395,5.056685745745083,15.260820193575302,3.187944299236398,0.018001650770151194,0.369075326056295,2.102474995320612,2.3964682752717317,7.322504640767509,0.46898137214951396,2.1076757446620946,2.1474850687534652,0.9275080046250612,9.481086066645293,10.088048242095535,4.504144019933826,-0.962986764870631
Barcelona,2021-12-04,15:15:00,1,A,1.93828,8.016890681003584,5.0,14.4,2.8,0.0,0.8624940000000001,2.2,2.0,5.2,1.0845600000000002,2.2,-0.4,0.6,7.283634696611577,8.062493999999997,4.2,-0.6,1.911071061641064,9.359901966227678,4.704457163830056,14.840546795716868,2.791962866157599,0.012001100513434131,0.8502902173708633,2.7349833302137414,0.9309788501811546,4.215003093845006,1.0283542480996761,1.4051171631080632,-0.23500995416435622,0.6183386697500409,4.027695721990109,5.996272161397024,2.336096013289218,-0.6419911765804207
Barcelona,2021-12-12,15:15:00,0,D,1.7732599999999998,8.134047543748682,4.8,15.4,2.6,0.0,0.5614910000000001,2.8,2.2,5.0,0.7953600000000001,2.4,1.6,0.4,7.729440796829442,7.761490999999997,4.6,-0.4,1.8951140410940428,8.004640526504726,5.136304775886704,15.560364530477912,2.194641910771733,0.008000733675622755,0.7555311449139088,2.156655553475828,1.9539859001207698,3.8100020625633375,1.0300694987331176,2.603411442072042,1.509993363890429,0.07889244650002736,5.525362870578737,6.519519107598017,4.557397342192813,-0.0946607843869472
Barcelona,2021-12-18,17:30:00,1,H,1.8066600000000002,8.191547543748682,4.0,16.4,3.4,0.0,0.5737574000000001,2.0,0.0,4.4,0.8550600000000002,0.4,1.6,0.6,2.4828498877385328,4.9737573999999976,0.4,-0.6,2.0454760273960284,7.453093684336484,5.090869850591137,15.706909686985277,2.796427940514489,0.005333822450415171,0.8442787632759392,1.1044370356505522,1.9693239334138468,4.206668041708892,1.326112999155412,1.402274294714695,1.0066622425936196,-0.2807383689999817,4.7669085803858255,7.020270738398679,3.3715982281285424,0.2702261437420352
Barcelona,2021-12-21,22:30:00,0,D,2.12334,7.075418511490618,4.8,15.4,2.4,0.0,1.0397334,2.6,4.4,5.4,1.4679000000000002,1.8,0.8,-0.4,5.815645586663265,10.839733399999997,6.2,0.4,2.184317351597352,6.4418474024608825,5.0605799003940914,14.804606457990186,2.1976186270096596,0.0035558816336101143,1.1290025088506264,2.4029580237670345,5.9795492889425645,5.804445361139262,1.5737753327702748,2.6015161964764633,-0.6622251716042534,-0.8538255793333211,7.67704299624288,12.912997158932452,8.581065485419028,0.8468174291613568
Barcelona,2022-01-02,20:00:00,0,A,2.36228,7.500728685187889,5.8,14.6,2.2,0.0,1.3410582000000002,3.0,7.2,4.2,1.9137,2.8,-1.2,-0.6,4.515147443041182,12.741058199999998,10.0,1.0,2.3332449010649015,7.089436729845717,6.373719933596061,14.203070971993458,2.4650790846731065,0.0023705877557400764,1.2881130059004176,3.60197201584469,9.986366192628378,5.869630240759508,1.8493835551801834,3.401010797650976,-1.1081501144028356,-0.2358837195555475,6.513633059766316,17.1441094392883,13.387376990279353,0.8978782861075714
Barcelona,2022-01-08,17:30:00,0,D,2.23706,5.8962842407434435,5.6,16.6,2.2,0.0,1.104397,2.4,7.6,4.6,1.6903800000000004,2.6,0.2,-1.2,7.008435700873051,13.304396999999998,10.2,1.6,2.183096600709934,6.404068931008256,5.249146622397375,17.468713981328975,2.3100527231154047,0.0015803918371600511,1.0685466706002784,2.7346480105631272,6.657577461752252,3.913086827173006,1.5764223701201223,1.9340071984339844,-0.07210007626855719,-1.1572558130370316,6.204874147123906,11.639210959525535,8.591584660186236,1.5985855240717144
Barcelona,2022-01-23,20:00:00,0,A,2.1757,5.96822994210091,4.8,17.4,3.0,0.2,1.0350898000000002,1.6,6.6,3.4,1.5734400000000002,1.4,1.6,-0.4,6.956135732204795,11.035089799999998,8.0,0.4,1.9741977338066228,6.153994671954223,4.166097748264917,18.645809320885984,3.2067018154102698,0.33438692789144003,0.7855234470668523,0.8230986737087518,4.105051641168169,1.6087245514486708,1.2005482467467483,0.9560047989559899,3.9519332824876283,0.22849612464197888,6.889648539554177,6.499299639683691,5.061056440124157,-0.60094298395219
Barcelona,2022-02-06,15:15:00,1,H,2.05544,5.969658513529481,5.8,15.8,2.2,0.2,0.9139864000000001,2.2,7.0,2.8,1.3523400000000003,3.4,0.0,-0.2,8.980161706230769,10.713986399999998,10.4,0.2,1.897765155871082,6.221710733683768,6.1107318321766115,15.09720621392399,2.1378012102735133,0.22292461859429338,0.6624346313779016,1.2153991158058346,4.070034427445446,1.7391497009657808,1.0712654978311655,3.6373365326373266,-0.03204447834158053,0.15233074976131927,9.049808983079409,6.471618759789128,7.707370960082772,-0.40062865596812675
Barcelona,2022-02-13,20:00:00,0,D,1.7188400000000001,7.228644688644688,5.4,16.2,2.4,0.4,0.4366990000000001,1.2,4.0,1.4,0.7039800000000002,2.0,1.2,0.2,6.747842197782228,5.836698999999998,6.0,-0.6,1.5248434372473882,7.71923572721775,5.073821221451075,15.064804142615994,2.0918674735156757,0.4819497457295289,0.21229408758526785,0.8102660772038898,2.3800229516302975,1.826099800643854,0.3232769985541105,1.7582243550915515,0.645303681105613,0.10155383317421286,6.811777417291036,4.418416839859419,4.138247306721849,-0.9337524373120845
Barcelona,2022-02-20,15:15:00,0,A,1.63476,6.96990342990343,4.6,16.2,2.6,0.6,0.3150210000000001,0.0,0.8,-0.2,0.5554200000000001,1.4,1.4,-0.2,8.815374665314696,0.9150209999999976,2.2,-0.6,1.7534622914982592,7.509793515114864,5.04921414763405,14.37653609507733,2.7279116490104505,0.654633163819686,0.47417739172351187,0.5401773848025933,2.2533486344201985,0.5507332004292361,0.7681179990360737,1.838816236727701,0.09686912073707538,-0.2656307778838581,9.382676786352533,3.2782592265729464,4.092164871147899,-0.28916829154138973
Barcelona,2022-02-27,20:00:00,1,H,1.78638,6.938236763236763,4.6,14.6,3.0,0.6,0.5278846,0.0,-0.2,0.6,0.8301000000000001,0.6,-0.2,0.6,8.24055045977041,0.9278845999999984,0.4,-1.4,2.0492748609988394,6.6315290100765765,4.366142765089367,14.917690730051554,3.1519410993403003,0.436422109213124,0.8806955944823411,0.6934515898683955,-0.16443424371986737,1.7004888002861573,1.313378666024049,-0.4407891755148656,-1.9354205861752831,0.1562461480774279,7.159529622274238,2.4167501510486327,-0.6052234192347332,-0.5261121943609265
Barcelona,2022-03-06,15:15:00,0,A,2.05724,7.061313686313686,5.2,12.0,2.4,0.4,1.0660330000000002,1.4,2.2,2.6,1.3112400000000002,1.8,-3.0,0.2,9.04520966862752,5.866032999999999,4.0,-0.6,2.3364165739992266,6.510762929794641,4.577428510059578,12.61179382003437,2.767960732893534,0.2909480728087494,1.5572033963215608,1.795634393245597,3.557043837520088,3.4669925335241047,1.827085777349366,1.3728072163234226,-1.956947057450189,0.4374974320516186,8.86718420441625,8.581239767365755,4.929851053843511,-0.6840747962406177
Barcelona,2022-03-13,20:00:00,1,H,2.2860799999999997,7.201649820767469,4.4,12.0,3.6,0.4,1.6300600000000003,2.2,2.8,3.0,1.71162,0.2,-1.8,1.0,9.292752322052525,7.4300599999999974,3.0,-1.0,2.520644382666151,6.693449796333683,5.051619006706385,11.074529213356247,3.845307155262356,0.19396538187249962,2.116932930881041,3.197089595497065,4.704695891680059,3.64466168901607,2.1562571848995775,1.2485381442156152,-1.9712980383001262,1.6249982880344125,10.780737182029135,10.466290511577169,5.953234035895674,-1.1227165308270786
Barcelona,2022-03-20,20:00:00,0,A,2.7273199999999997,6.337580556698204,4.8,10.4,3.2,0.2,2.5261666000000003,3.4,7.0,6.0,2.5414199999999996,1.4,-1.6,0.2,14.253488252788458,15.5261666,8.4,0.2,2.6754962551107675,6.593612995535587,5.0344126711375905,9.716352808904166,2.5635381035082374,0.12931025458166642,2.675470620587361,4.13139306366471,9.803130594453371,8.096441126010713,2.4296047899330517,2.1656920961437436,-0.31419869220008434,-0.25000114131039153,16.2336227678174,20.575042341051446,11.968822690597117,0.5848556461152808
