,FTR,game_id,HTR,home_team,home_club_id,home_manager,home_formation,home_shots_last_5,home_shots_target_last_5,home_corners_last_5,home_fouls_last_5,home_yellow_cards_last_5,home_red_cards_last_5,home_xp_last_5,home_xg_last_5,home_np_xg_last_5,home_ppda_last_5,home_deep_completions_last_5,home_shots_ewm_5,home_shots_target_ewm_5,home_corners_ewm_5,home_fouls_ewm_5,home_yellow_cards_ewm_5,home_red_cards_ewm_5,home_xp_ewm_5,home_xg_ewm_5,home_np_xg_ewm_5,home_ppda_ewm_5,home_deep_completions_ewm_5,home_position_last,away_team,away_club_id,away_manager,away_formation,away_shots_last_5,away_shots_target_last_5,away_corners_last_5,away_fouls_last_5,away_yellow_cards_last_5,away_red_cards_last_5,away_xp_last_5,away_xg_last_5,away_np_xg_last_5,away_ppda_last_5,away_deep_completions_last_5,away_shots_ewm_5,away_shots_target_ewm_5,away_corners_ewm_5,away_fouls_ewm_5,away_yellow_cards_ewm_5,away_red_cards_ewm_5,away_xp_ewm_5,away_xg_ewm_5,away_np_xg_ewm_5,away_ppda_ewm_5,away_deep_completions_ewm_5,away_position_last,shots_last_5_diff,shots_target_last_5_diff,corners_last_5_diff,fouls_last_5_diff,yellow_cards_last_5_diff,red_cards_last_5_diff,xp_last_5_diff,xg_last_5_diff,np_xg_last_5_diff,ppda_last_5_diff,deep_completions_last_5_diff,shots_ewm_5_diff,ppda_ewm_5_diff,shots_target_ewm_5_diff,corners_ewm_5_diff,fouls_ewm_5_diff,yellow_cards_ewm_5_diff,red_cards_ewm_5_diff,xp_ewm_5_diff,xg_ewm_5_diff,np_xg_ewm_5_diff,deep_completions_ewm_5_diff,table_position_diff,table_position_abs_diff,shots_last_5_abs_diff,shots_target_last_5_abs_diff,corners_last_5_abs_diff,fouls_last_5_abs_diff,yellow_cards_last_5_abs_diff,red_cards_last_5_abs_diff,xp_last_5_abs_diff,xg_last_5_abs_diff,np_xg_last_5_abs_diff,ppda_last_5_abs_diff,deep_completions_last_5_abs_diff,xg_ewm_5_abs_diff,xp_ewm_5_abs_diff,shots_ewm_5_abs_diff,ppda_ewm_5_abs_diff,np_xg_ewm_5_abs_diff,deep_completions_ewm_5_abs_diff,corners_ewm_5_abs_diff,fouls_ewm_5_abs_diff,yellow_cards_ewm_5_abs_diff,red_cards_ewm_5_abs_diff,month_sin,month_cos,dow_sin,dow_cos,hour_sin,hour_cos,home_team_enc,away_team_enc,home_manager_enc,away_manager_enc,home_formation_enc,away_formation_enc,home_club_id_enc,away_club_id_enc,FTR_enc
206,A,4407564.0,A,Athletic Club,621.0,Ernesto Valverde,4-2-3-1,9.2,2.8,4.6,13.2,1.0,0.0,1.81976,1.3433936,1.3433936,10.56128431372549,5.2,9.328345222884774,2.9742112175920012,4.453217146323902,13.215871534191914,1.0261597975570145,7.305311970358114e-06,1.764202902191992,1.222866219601656,1.1938153941277931,10.702934990674256,4.376075948323698,4.0,Barcelona,131.0,Hansi Flick,4-2-3-1,24.6,8.4,9.0,13.2,2.0,0.0,1.85704,2.4114894000000002,2.4114894,4.900321219010874,14.8,21.225704717043445,7.494338851421375,8.36735871610761,12.758434017481756,2.0967204124395593,0.0011723037162671584,1.533855293428239,2.032975978236902,1.9925762843924908,5.79622256458427,13.939529691404038,1.0,-15.400000000000002,-5.6000000000000005,-4.4,0.0,-1.0,0.0,-0.03727999999999998,-1.0680958000000003,-1.0680957999999998,-5.660963094714616,-9.600000000000001,-11.897359494158671,-4.906712426089986,-4.520127633829373,-3.914141569783708,0.45743751671015787,-1.0705606148825448,-0.0011649984042968002,0.23034760876375304,-0.8101097586352461,-0.7987608902646977,-9.563453743080341,-3.0,3.0,15.400000000000002,5.6000000000000005,4.4,0.0,1.0,0.0,0.03727999999999998,1.0680958000000003,1.0680957999999998,5.660963094714616,9.600000000000001,0.8101097586352461,0.23034760876375304,11.897359494158671,4.906712426089986,0.7987608902646977,9.563453743080341,3.914141569783708,0.45743751671015787,1.0705606148825448,0.0011649984042968002,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,2,4,19,25,10,9,24,6,0
207,H,4645613.0,H,Athletic Club,621.0,Ernesto Valverde,4-2-3-1,8.6,2.2,4.4,14.8,1.0,0.0,1.33166,0.9659447999999999,0.9659447999999999,11.224395424836601,4.2,9.55223014858985,2.3161408117280007,3.6354780975492678,15.810581022794608,1.0174398650380096,4.870207980238742e-06,1.2089686014613281,1.0655128130677707,1.0461455960851953,11.987141845634689,4.250717298882465,4.0,Sevilla,368.0,Matías Almeyda,4-1-4-1,15.4,5.4,4.8,15.2,2.6,0.4,1.7403,1.6031521999999998,1.4544982000000002,11.66784454619537,7.4,13.451030871448983,4.571587206793988,4.102221489353767,13.97362586355377,1.9563116026674576,0.4883579813246192,1.4743952848861903,1.3553234262754073,1.2817444511861493,14.075247406189261,8.253688351233938,17.0,-6.800000000000001,-3.2,-0.39999999999999947,-0.3999999999999986,-1.6,-0.4,-0.4086399999999999,-0.6372073999999999,-0.48855340000000025,0.44344912135876946,-3.2,-3.898800722859134,2.088105560554572,-2.2554463950659875,-0.46674339180449964,1.8369551592408389,-0.938871737629448,-0.488353111116639,-0.2654266834248622,-0.28981061320763657,-0.23559885510095402,-4.002971052351473,13.0,13.0,6.800000000000001,3.2,0.39999999999999947,0.3999999999999986,1.6,0.4,0.4086399999999999,0.6372073999999999,0.48855340000000025,0.44344912135876946,3.2,0.28981061320763657,0.2654266834248622,3.898800722859134,2.088105560554572,0.23559885510095402,4.002971052351473,0.46674339180449964,1.8369551592408389,0.938871737629448,0.488353111116639,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,2,25,19,52,10,8,24,19,2
208,H,4645517.0,D,Athletic Club,621.0,Ernesto Valverde,4-2-3-1,10.8,2.6,5.8,13.8,0.6,0.0,1.71496,1.4545312000000001,1.3058751999999998,11.737728758169935,5.8,11.0348200990599,2.5440938744853336,5.7569853983661785,13.207054015196405,0.6782932433586731,3.2468053201591615e-06,1.6605124009742187,1.602295208711847,1.3416237307234635,14.746983452645347,6.83381153258831,5.0,Rayo Vallecano,367.0,Iñigo Pérez,4-2-3-1,17.2,5.2,7.0,12.0,2.0,0.0,1.7288999999999999,1.7180054000000002,1.5693494,10.012554112554112,5.4,17.048375535409644,5.4137896691173,6.24844729326982,13.290774001000154,1.8760088724184234,0.0011545547146459012,1.90495668098296,2.0320529884314262,1.773521286865168,9.105828495080223,5.596420444646483,2.0,-6.399999999999999,-2.6,-1.2000000000000002,1.8000000000000007,-1.4,0.0,-0.013939999999999841,-0.2634742000000001,-0.2634742000000001,-1.725174645615823,0.39999999999999947,-6.013555436349744,-5.641154957565124,-2.869695794631966,-0.4914618949036411,-0.08371998580374829,-1.1977156290597502,-0.001151307909325742,-0.2444442800087412,-0.4297577797195793,-0.43189755614170444,1.2373910879418268,-3.0,3.0,6.399999999999999,2.6,1.2000000000000002,1.8000000000000007,1.4,0.0,0.013939999999999841,0.2634742000000001,0.2634742000000001,1.725174645615823,0.39999999999999947,0.4297577797195793,0.2444442800087412,6.013555436349744,5.641154957565124,0.43189755614170444,1.2373910879418268,0.4914618949036411,0.08371998580374829,1.1977156290597502,0.001151307909325742,-0.8660254037844384,-0.5000000000000004,0.0,1.0,-1.0,-1.8369701987210297e-16,2,18,19,28,10,9,24,18,2
209,A,4645572.0,D,Athletic Club,621.0,Ernesto Valverde,4-2-3-1,12.0,3.6,5.6,14.8,1.2,0.2,1.7715599999999998,1.4775611999999998,1.1802488,13.562621863799285,6.2,12.348808932915512,4.019597277549038,6.558660177051635,14.09202400675396,1.634796997048299,0.33333477635792,1.8402944004329858,1.457621203871932,1.1765934358770949,12.265899455655997,6.592805125594805,2.0,Alaves,1108.0,Eduardo Coudet,4-2-3-1,11.8,4.0,5.4,16.2,1.8,0.0,1.4413000000000002,1.3636408000000002,0.917673,9.705470783771876,3.4,9.83321120201317,3.531393598448377,4.0748216788302125,14.419590780804024,2.059260275796557,0.00806537831878347,1.3996834196055372,1.2631171807470982,0.8580685234406368,12.399717246222648,2.8058002930875134,11.0,0.1999999999999993,-0.3999999999999999,0.1999999999999993,-1.3999999999999986,-0.6000000000000001,0.2,0.33025999999999955,0.11392039999999959,0.2625758,-3.8571510800274087,2.8000000000000003,2.5155977309023427,0.13381779056665088,0.488203679100661,2.4838384982214228,-0.32756677405006407,-0.42446327874825784,0.32526939803913657,0.44061098082744854,0.19450402312483384,0.3185249124364581,3.7870048325072916,9.0,9.0,0.1999999999999993,0.3999999999999999,0.1999999999999993,1.3999999999999986,0.6000000000000001,0.2,0.33025999999999955,0.11392039999999959,0.2625758,3.8571510800274087,2.8000000000000003,0.19450402312483384,0.44061098082744854,2.5155977309023427,0.13381779056665088,0.3185249124364581,3.7870048325072916,2.4838384982214228,0.32756677405006407,0.42446327874825784,0.32526939803913657,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,-0.9659258262890683,-0.25881904510252063,2,0,19,17,10,9,24,2,0
210,D,4645536.0,A,Athletic Club,621.0,Ernesto Valverde,4-2-3-1,12.6,4.2,7.0,12.0,1.8,0.4,1.84006,1.368144,1.0708316,11.69164233163554,6.6,11.82169285907356,4.119821012244017,6.2482934120229485,12.040899558557314,1.9487986653547995,0.4814821228257422,1.4156086224146602,1.006822535054192,0.8819213048342642,10.474902682045942,5.041246722486579,6.0,Girona,12321.0,Míchel,4-2-3-1,10.4,3.6,4.4,8.4,1.8,0.6,0.5803200000000001,0.9561272000000001,0.9561272000000001,20.85289855072464,5.8,10.135555391113606,3.599644300578069,4.5721097370265795,9.537796361010857,2.341879502365804,0.7326614267735175,0.6113006359266252,0.9352176593809578,0.9347896373655042,22.6183633987607,6.041765201732804,20.0,2.1999999999999993,0.6000000000000001,2.5999999999999996,3.5999999999999996,0.0,-0.19999999999999996,1.2597399999999999,0.41201679999999996,0.11470439999999993,9.161256219089099,0.7999999999999998,1.686137467959954,12.143460716714758,0.5201767116659481,1.676183674996369,2.503103197546457,-0.3930808370110046,-0.2511793039477753,0.804307986488035,0.07160487567323415,-0.052868332531240014,-1.0005184792462245,14.0,14.0,2.1999999999999993,0.6000000000000001,2.5999999999999996,3.5999999999999996,0.0,0.19999999999999996,1.2597399999999999,0.41201679999999996,0.11470439999999993,9.161256219089099,0.7999999999999998,0.07160487567323415,0.804307986488035,1.686137467959954,12.143460716714758,0.052868332531240014,1.0005184792462245,1.676183674996369,2.503103197546457,0.3930808370110046,0.2511793039477753,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,2,11,19,54,10,9,24,3,1
211,H,4645506.0,H,Athletic Club,621.0,Ernesto Valverde,4-4-2,14.2,4.6,7.0,13.8,1.8,0.4,1.51344,1.2132859999999999,1.2132859999999999,7.879016615009823,5.4,14.365196826254916,4.275476005441786,6.221463738676867,13.240399803803252,0.8661327401576887,0.21399205458921877,1.500459387739849,1.418720015579641,1.3632083577041174,8.81549046310969,5.68499854332737,10.0,Mallorca,237.0,Jagoba Arrasate,4-2-3-1,12.0,4.8,4.6,13.2,1.0,0.0,0.7073,0.9592936,0.8106376000000001,13.636868686868686,3.0,10.814060513698934,3.741073439200711,3.7986932935276294,13.695500265676197,1.582218620122746,0.05855877796231138,0.8763396407146461,0.8977687826307679,0.8238157931458036,13.353969177533974,3.1651409802456847,19.0,2.1999999999999993,-0.20000000000000018,2.4000000000000004,0.6000000000000014,0.8,0.4,0.8061399999999999,0.2539923999999999,0.4026483999999998,5.7578520718588635,2.4000000000000004,3.5511363125559825,4.538478714424285,0.534402566241075,2.422770445149238,-0.45510046187294506,-0.7160858799650572,0.1554332766269074,0.624119747025203,0.520951232948873,0.5393925645583139,2.5198575630816853,9.0,9.0,2.1999999999999993,0.20000000000000018,2.4000000000000004,0.6000000000000014,0.8,0.4,0.8061399999999999,0.2539923999999999,0.4026483999999998,5.7578520718588635,2.4000000000000004,0.520951232948873,0.624119747025203,3.5511363125559825,4.538478714424285,0.5393925645583139,2.5198575630816853,2.422770445149238,0.45510046187294506,0.7160858799650572,0.1554332766269074,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-0.9659258262890683,-0.25881904510252063,2,16,19,29,18,9,24,11,2
212,A,4645555.0,D,Athletic Club,621.0,Ernesto Valverde,4-2-3-1,13.2,4.0,5.6,14.4,1.8,0.2,1.40996,1.2124164,1.0637608,9.63926400768506,5.0,11.717865256113294,3.344656002418571,4.987317217189719,16.10684435724589,2.4960589956256394,0.09510757981743057,1.492015283439933,1.095838006924285,0.9059932700907188,10.306884650270973,5.193332685923275,8.0,Getafe,3709.0,José Bordalás,4-2-3-1,6.8,2.0,3.4,17.0,3.6,0.4,0.7139400000000002,0.6019506,0.6019506,9.730423071292638,1.8,7.49730894498131,1.9812327481407366,3.417912467349463,18.453171452375827,3.4933731614223476,0.6785140201123654,0.8529748956027995,0.6945168855827847,0.6945019300887658,9.911431382760762,2.0433683916963044,12.0,6.3999999999999995,2.0,2.1999999999999997,-2.5999999999999996,-1.8,-0.2,0.6960199999999999,0.6104658,0.46181020000000006,0.0911590636075772,3.2,4.2205563111319835,-0.39545326751021115,1.3634232542778346,1.5694047498402557,-2.3463270951299364,-0.9973141657967082,-0.5834064402949348,0.6390403878371335,0.40132112134150033,0.21149134000195302,3.149964294226971,4.0,4.0,6.3999999999999995,2.0,2.1999999999999997,2.5999999999999996,1.8,0.2,0.6960199999999999,0.6104658,0.46181020000000006,0.0911590636075772,3.2,0.40132112134150033,0.6390403878371335,4.2205563111319835,0.39545326751021115,0.21149134000195302,3.149964294226971,1.5694047498402557,2.3463270951299364,0.9973141657967082,0.5834064402949348,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-0.9659258262890683,-0.25881904510252063,2,10,19,37,10,9,24,20,0
213,H,4645545.0,H,Athletic Club,621.0,Ernesto Valverde,4-2-3-1,11.2,3.6,3.4,14.0,2.4,0.0,1.14408,1.0052476000000001,0.856592,9.775815295815297,4.8,10.430162336050353,3.70873600107492,3.1054743187509857,13.158597492109285,2.3315817758336177,0.04227003547441358,1.0137956815288591,0.9437511141885712,0.8593756755958749,9.651207992713026,5.308147860410345,11.0,Real Oviedo,2497.0,Luis Carrión,4-2-3-1,10.8,3.4,4.8,12.8,2.8,0.2,0.89914,1.2471472,1.0984912,12.092380952380953,6.6,9.811592299213588,3.1986476222022966,4.305861255632528,14.018932146956866,2.7100840096174164,0.09219927012718525,1.0306830084694947,1.2168596300435757,1.0454076106031445,13.191082514136902,5.5914939548484,19.0,0.3999999999999986,0.20000000000000018,-1.4,1.1999999999999993,-0.3999999999999999,-0.2,0.24493999999999994,-0.24189959999999977,-0.24189919999999998,2.316565656565656,-1.7999999999999998,0.6185700368367648,3.539874521423876,0.5100883788726236,-1.200386936881542,-0.8603346548475805,-0.37850223378379866,-0.049929234652771666,-0.01688732694063555,-0.2731085158550045,-0.18603193500726956,-0.2833460944380555,8.0,8.0,0.3999999999999986,0.20000000000000018,1.4,1.1999999999999993,0.3999999999999999,0.2,0.24493999999999994,0.24189959999999977,0.24189919999999998,2.316565656565656,1.7999999999999998,0.2731085158550045,0.01688732694063555,0.6185700368367648,3.539874521423876,0.18603193500726956,0.2833460944380555,1.200386936881542,0.8603346548475805,0.37850223378379866,0.049929234652771666,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,-0.2588190451025208,-0.9659258262890683,2,21,19,44,10,9,24,12,2
214,A,4645837.0,A,Athletic Club,621.0,Ernesto Valverde,4-1-4-1,13.2,4.2,3.8,12.6,1.8,0.2,1.43368,1.5993248000000002,1.5993248000000002,10.658550947260625,6.8,13.75708513660751,3.91369955587405,4.17939979814844,14.009954812476826,1.9500983039507016,0.234746677177604,1.6868320537863284,1.841238107907725,1.8162379779543334,10.926915356775867,7.165377143825286,8.0,Real Madrid,418.0,Xabi Alonso,4-4-2 double 6,22.0,7.4,8.0,10.8,1.6,0.2,2.23616,2.6501006,2.0329346,10.735603731238374,11.2,22.13595117168281,6.352996070584278,6.686658409777041,10.691435790935287,0.9557402061506806,0.07169538680256034,2.1908690960843145,2.5855897320654044,2.0969242935337298,9.612673892735717,12.767833528694657,2.0,-8.8,-3.2,-4.2,1.799999999999999,0.19999999999999996,0.0,-0.8024799999999999,-1.0507757999999998,-0.4336097999999997,0.07705278397774862,-4.3999999999999995,-8.3788660350753,-1.3142414640401494,-2.439296514710228,-2.5072586116286013,3.3185190215415385,0.994358097800021,0.16305129037504368,-0.5040370422979861,-0.7443516241576795,-0.2806863155793964,-5.602456384869371,-6.0,6.0,8.8,3.2,4.2,1.799999999999999,0.19999999999999996,0.0,0.8024799999999999,1.0507757999999998,0.4336097999999997,0.07705278397774862,4.3999999999999995,0.7443516241576795,0.5040370422979861,8.3788660350753,1.3142414640401494,0.2806863155793964,5.602456384869371,2.5072586116286013,3.3185190215415385,0.994358097800021,0.16305129037504368,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,2,20,19,77,9,18,24,21,0
215,H,4645779.0,D,Athletic Club,621.0,Ernesto Valverde,4-2-3-1,13.6,4.2,4.6,12.6,2.0,0.2,1.4077600000000001,1.711083,1.711083,12.970217613927293,7.6,12.171390091071672,3.9424663705827,4.452933198765627,14.339969874984552,1.966732202633801,0.15649778478506934,1.2665213691908856,1.53326373860515,1.516596985302889,13.104054682295022,7.110251429216857,8.0,Atletico Madrid,13.0,Diego Simeone,4-1-4-1,14.8,6.4,9.6,9.0,1.4,0.0,2.03748,2.251238,2.1025839999999993,10.435689223057645,11.4,12.422109744609878,5.436067161734923,7.263846066164387,9.453119676425121,1.3178792508480182,0.02530114327298484,1.5919552507349553,1.9285960673438274,1.8655963644350946,11.472796468737904,9.669907907065982,4.0,-1.200000000000001,-2.2,-5.0,3.5999999999999996,0.6000000000000001,0.2,-0.6297199999999998,-0.5401549999999999,-0.39150099999999943,-2.5345283908696477,-3.8000000000000007,-0.2507196535382068,-1.6312582135571176,-1.4936007911522227,-2.81091286739876,4.886850198559431,0.6488529517857828,0.1311966415120845,-0.3254338815440696,-0.3953323287386774,-0.3489993791322057,-2.559656477849125,-4.0,4.0,1.200000000000001,2.2,5.0,3.5999999999999996,0.6000000000000001,0.2,0.6297199999999998,0.5401549999999999,0.39150099999999943,2.5345283908696477,3.8000000000000007,0.3953323287386774,0.3254338815440696,0.2507196535382068,1.6312582135571176,0.3489993791322057,2.559656477849125,2.81091286739876,4.886850198559431,0.6488529517857828,0.1311966415120845,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,2,3,19,15,10,8,24,5,2
216,A,4645846.0,D,Athletic Club,621.0,Ernesto Valverde,4-2-3-1,12.8,3.0,4.6,13.0,2.2,0.2,1.26078,1.5248149999999998,1.376159,13.082683150183149,6.0,13.187284484920744,3.0855406091478663,4.423525866118056,12.706653277770911,2.2074365345039113,0.06955457101558638,1.305365052973727,1.5002894393800668,1.2451219934679507,11.852336269054197,5.493445079651937,7.0,Espanyol,714.0,Manolo González,4-2-3-1,9.2,3.2,4.2,15.6,2.2,0.2,1.4029599999999998,0.9152439999999998,0.7665879999999999,10.256326312576311,3.0,9.262166065654716,3.450662043950571,4.490963513514402,16.09913654661457,2.1945107177645427,0.22501688426939173,1.6848313093271248,1.0930602260512576,0.9150669995412356,9.59612066598775,3.418874176515251,5.0,3.6000000000000014,-0.20000000000000018,0.39999999999999947,-2.5999999999999996,0.0,0.0,-0.14217999999999975,0.609571,0.609571,-2.8263568376068378,3.0,3.9251184192660276,-2.2562156030664475,-0.36512143480270476,-0.06743764739634628,-3.392483268843659,0.012925816739368656,-0.15546231325380536,-0.3794662563533977,0.4072292133288091,0.3300549939267151,2.074570903136686,-2.0,2.0,3.6000000000000014,0.20000000000000018,0.39999999999999947,2.5999999999999996,0.0,0.0,0.14217999999999975,0.609571,0.609571,2.8263568376068378,3.0,0.4072292133288091,0.3794662563533977,3.9251184192660276,2.2562156030664475,0.3300549939267151,2.074570903136686,0.06743764739634628,3.392483268843659,0.012925816739368656,0.15546231325380536,-2.4492935982947064e-16,1.0,0.0,1.0,-0.8660254037844386,0.5000000000000001,2,9,19,48,10,9,24,26,0
217,D,4645805.0,A,Athletic Club,621.0,Ernesto Valverde,4-2-3-1,16.6,5.8,6.6,12.8,3.2,0.4,1.51742,1.827488,1.6788319999999999,9.617954545454547,8.8,16.320945083441135,5.634180861066246,6.219461899480112,12.534647561041169,2.8187528957044763,0.45818361896604176,1.5036869240441926,1.8414651979022356,1.7910617517961385,10.462526580643702,9.418458287338654,13.0,Real Sociedad,681.0,Pellegrino Matarazzo,4-2-3-1,13.2,5.8,5.6,12.2,2.0,0.4,1.5224000000000004,1.6616140000000001,1.5129580000000002,10.680580859500589,6.2,11.426773124677538,5.170673215598569,4.5718312032183634,11.854836315496138,1.822947452619802,0.5555565285136295,1.4311798251500374,1.6957611134792907,1.4384030889783528,12.38473417022673,6.1800209438151485,8.0,3.400000000000002,0.0,1.0,0.6000000000000014,1.2000000000000002,0.0,-0.0049800000000004285,0.16587399999999985,0.16587399999999963,1.0626263140460424,2.6000000000000005,4.894171958763597,1.922207589583028,0.46350764546767653,1.6476306962617482,0.6798112455450305,0.9958054430846743,-0.0973729095475877,0.07250709889415519,0.1457040844229449,0.3526586628177857,3.238437343523505,-5.0,5.0,3.400000000000002,0.0,1.0,0.6000000000000014,1.2000000000000002,0.0,0.0049800000000004285,0.16587399999999985,0.16587399999999963,1.0626263140460424,2.6000000000000005,0.1457040844229449,0.07250709889415519,4.894171958763597,1.922207589583028,0.3526586628177857,3.238437343523505,1.6476306962617482,0.6798112455450305,0.9958054430846743,0.0973729095475877,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,2,22,19,59,10,9,24,25,1
218,H,4645817.0,H,Athletic Club,621.0,Ernesto Valverde,4-4-2,17.6,6.2,7.0,13.0,3.6,0.4,1.44708,1.6731168,1.6731168,8.920454545454545,9.4,17.213963388960757,5.089453907377497,6.146307932986741,13.023098374027446,3.2125019304696507,0.3054557459773612,1.2546246160294616,1.525561465268157,1.4919591678640922,9.208351053762469,8.278972191559102,11.0,Levante,3368.0,Luís Castro,4-2-3-1,12.0,2.8,3.6,11.6,1.8,0.0,1.32074,1.4552962,1.4552962,14.933836765827612,4.8,13.247972783311084,2.9229622374799527,4.381816438795729,11.839545549964276,1.9818860135266458,0.005780722409497909,1.3194457819905419,1.3411018484344879,1.3033958592823482,13.767427820952669,4.714618835467941,19.0,5.600000000000001,3.4000000000000004,3.4,1.4000000000000004,1.8,0.4,0.1263399999999999,0.21782060000000003,0.21782060000000003,6.013382220373067,4.6000000000000005,3.9659906056496723,4.5590767671902,2.1664916698975447,1.7644914941910121,1.1835528240631703,1.2306159169430049,0.2996750235678633,-0.06482116596108023,0.18445961683366918,0.18856330858174397,3.5643533560911616,8.0,8.0,5.600000000000001,3.4000000000000004,3.4,1.4000000000000004,1.8,0.4,0.1263399999999999,0.21782060000000003,0.21782060000000003,6.013382220373067,4.6000000000000005,0.18445961683366918,0.06482116596108023,3.9659906056496723,4.5590767671902,0.18856330858174397,3.5643533560911616,1.7644914941910121,1.1835528240631703,1.2306159169430049,0.2996750235678633,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-0.7071067811865471,-0.7071067811865479,2,15,19,47,18,9,24,16,2
219,H,4645865.0,D,Athletic Club,621.0,Ernesto Valverde,4-2-3-1,18.0,5.8,5.0,14.6,3.0,0.4,1.5433,1.8136388,1.665009,9.382144951822372,7.6,16.872872617315892,5.150868403278888,4.620581303549662,16.232488166234422,2.872223080208734,0.13575810932327165,1.7183887182353164,1.6963073178969588,1.4336566301618188,8.582718235875998,6.5684320851373785,9.0,Elche,1531.0,Eder Sarabia,3-1-4-2,10.6,4.2,5.2,12.0,2.8,0.0,0.80694,1.2745362000000005,1.2745362,8.716563146997927,7.6,12.116356864141357,4.193521144625198,5.81486614909216,12.018575531671454,2.642143265635172,0.004361803846827124,1.1691717218770792,1.4644187748699038,1.4641672985223255,8.186262837821108,8.545528306908949,17.0,7.4,1.5999999999999996,-0.20000000000000018,2.5999999999999996,0.20000000000000018,0.4,0.7363599999999999,0.5391025999999997,0.39047279999999995,-0.6655818048244448,0.0,4.756515753174535,-0.39645539805488994,0.95734725865369,-1.194284845542498,4.213912634562968,0.23007981457356186,0.1313963054764445,0.5492169963582372,0.23188854302705497,-0.030510668360506754,-1.9770962217715704,8.0,8.0,7.4,1.5999999999999996,0.20000000000000018,2.5999999999999996,0.20000000000000018,0.4,0.7363599999999999,0.5391025999999997,0.39047279999999995,0.6655818048244448,0.0,0.23188854302705497,0.5492169963582372,4.756515753174535,0.39645539805488994,0.030510668360506754,1.9770962217715704,1.194284845542498,4.213912634562968,0.23007981457356186,0.1313963054764445,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,2,8,19,16,10,0,24,8,2
220,A,4645952.0,D,Athletic Club,621.0,Ernesto Valverde,4-2-3-1,16.0,5.0,4.2,17.2,3.0,0.0,1.7064599999999999,1.7370322000000002,1.4397464000000002,7.2893234940009135,5.4,14.165721163251506,4.733719290346173,4.275813912688739,16.881105851659743,2.943210257870548,0.060336937477009626,1.5754505414379185,1.6486266968430927,1.366719724516364,7.497349245974919,5.363747593394391,9.0,Barcelona,131.0,Hansi Flick,4-2-3-1,24.4,7.2,8.6,9.0,1.4,0.0,2.45448,4.016034,3.86738,6.954820352518562,15.0,22.01710907770102,7.413819053491241,7.801213057650217,9.685328520318507,1.6485935684654667,0.0016493293773638992,2.485312199835965,3.6378597959611465,3.5098720416605365,6.216456327550229,14.294571016015723,1.0,-8.399999999999999,-2.2,-4.3999999999999995,8.2,1.6,0.0,-0.7480200000000004,-2.2790018,-2.4276335999999996,-0.33450314148235183,-9.6,-7.8513879144495125,-1.2808929184246907,-2.6800997631450683,-3.5253991449614777,7.195777331341237,1.2946166894050815,0.058687608099645724,-0.9098616583980466,-1.9892330991180538,-2.1431523171441724,-8.930823422621334,-8.0,8.0,8.399999999999999,2.2,4.3999999999999995,8.2,1.6,0.0,0.7480200000000004,2.2790018,2.4276335999999996,0.33450314148235183,9.6,1.9892330991180538,0.9098616583980466,7.8513879144495125,1.2808929184246907,2.1431523171441724,8.930823422621334,3.5253991449614777,7.195777331341237,1.2946166894050815,0.058687608099645724,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,2,4,19,25,10,9,24,6,0
